language,sent_id,tok_id,token,upos,lemma
en,3154,26,imploringly,ADV,imploringly
en,3154,27,.,PUNCT,.
en,3159,0,Even,ADV,even
en,3159,1,if,SCONJ,if
en,3159,2,he,PRON,he
en,3159,3,had,AUX,have
en,3159,4,done,VERB,do
en,3159,5,nothing,PRON,nothing
en,3159,6,earlier,ADV,early
en,3159,7,to,PART,to
en,3159,8,make,VERB,make
en,3159,9,him,PRON,he
en,3159,10,want,VERB,want
en,3159,11,to,PART,to
en,3159,12,leave,VERB,leave
en,3159,13,then,ADV,then
en,3159,14,this,DET,this
en,3159,15,scene,NOUN,scene
en,3159,16,would,AUX,would
en,3159,17,have,AUX,have
en,3159,18,done,VERB,do
en,3159,19,so,ADV,so
en,3159,20,.,PUNCT,.
en,3174,0,"""",PUNCT,""""
en,3174,1,Well,INTJ,well
en,3174,2,I,PRON,I
en,3174,3,ca,AUX,can
en,3174,4,n't,PART,not
en,3174,5,give,VERB,give
en,3174,6,you,PRON,you
en,3174,7,any,DET,any
en,3174,8,certain,ADJ,certain
en,3174,9,answer,NOUN,answer
en,3174,10,to,ADP,to
en,3174,11,that,PRON,that
en,3174,12,of,ADP,of
en,3174,13,course,NOUN,course
en,3174,14,",",PUNCT,","
en,3174,15,"""",PUNCT,""""
en,3174,16,said,VERB,say
en,3174,17,Leni,PROPN,Leni
en,3174,18,",",PUNCT,","
en,3174,19,"""",PUNCT,""""
en,3174,20,but,CCONJ,but
en,3174,21,I,PRON,I
en,3174,22,could,AUX,could
en,3174,23,see,VERB,see
en,3174,24,that,SCONJ,that
en,3174,25,he,PRON,he
en,3174,26,was,AUX,be
en,3174,27,reading,VERB,read
en,3174,28,thoroughly,ADV,thoroughly
en,3174,29,.,PUNCT,.
en,3177,0,I,PRON,I
en,3177,1,expect,VERB,expect
en,3177,2,the,DET,the
en,3177,3,papers,NOUN,paper
en,3177,4,you,PRON,you
en,3177,5,gave,VERB,give
en,3177,6,him,PRON,he
en,3177,7,were,AUX,be
en,3177,8,very,ADV,very
en,3177,9,hard,ADJ,hard
en,3177,10,to,PART,to
en,3177,11,understand,VERB,understand
en,3177,12,.,PUNCT,.
en,3177,13,"""",PUNCT,""""
en,3201,0,He,PRON,he
en,3201,1,practically,ADV,practically
en,3201,2,lives,VERB,live
en,3201,3,with,ADP,with
en,3201,4,me,PRON,I
en,3201,5,so,SCONJ,so
en,3201,6,that,SCONJ,that
en,3201,7,he,PRON,he
en,3201,8,always,ADV,always
en,3201,9,knows,VERB,know
en,3201,10,what,PRON,what
en,3201,11,'s,AUX,be
en,3201,12,happening,VERB,happen
en,3201,13,.,PUNCT,.
en,3214,0,If,SCONJ,if
en,3214,1,you,PRON,you
en,3214,2,do,VERB,do
en,3214,3,it,PRON,it
en,3214,4,again,ADV,again
en,3214,5,I,PRON,I
en,3214,6,wo,AUX,will
en,3214,7,n't,PART,not
en,3214,8,tell,VERB,tell
en,3214,9,you,PRON,you
en,3214,10,anything,PRON,anything
en,3214,11,else,ADV,else
en,3214,12,at,ADV,at
en,3214,13,all,ADV,all
en,3214,14,.,PUNCT,.
en,3233,0,"""",PUNCT,""""
en,3233,1,Leave,VERB,leave
en,3233,2,the,DET,the
en,3233,3,carpet,NOUN,carpet
en,3233,4,alone,ADV,alone
en,3233,5,and,CCONJ,and
en,3233,6,listen,VERB,listen
en,3233,7,to,ADP,to
en,3233,8,what,PRON,what
en,3233,9,the,DET,the
en,3233,10,lawyer,NOUN,lawyer
en,3233,11,is,AUX,be
en,3233,12,saying,VERB,say
en,3233,13,.,PUNCT,.
en,3233,14,"""",PUNCT,""""
en,3247,0,However,ADV,however
en,3247,1,",",PUNCT,","
en,3247,2,in,ADP,in
en,3247,3,this,DET,this
en,3247,4,case,NOUN,case
en,3247,5,it,PRON,it
en,3247,6,was,AUX,be
en,3247,7,almost,ADV,almost
en,3247,8,impossible,ADJ,impossible
en,3247,9,to,PART,to
en,3247,10,think,VERB,think
en,3247,11,of,ADP,of
en,3247,12,an,DET,an
en,3247,13,acceptable,ADJ,acceptable
en,3247,14,excuse,NOUN,excuse
en,3247,15,",",PUNCT,","
en,3247,16,his,PRON,his
en,3247,17,knowledge,NOUN,knowledge
en,3247,18,of,ADP,of
en,3247,19,Italian,PROPN,Italian
en,3247,20,was,AUX,be
en,3247,21,not,PART,not
en,3247,22,great,ADJ,great
en,3247,23,but,CCONJ,but
en,3247,24,still,ADV,still
en,3247,25,good,ADJ,good
en,3247,26,enough,ADV,enough
en,3247,27,;,PUNCT,;
en,3247,28,the,DET,the
en,3247,29,deciding,VERB,decide
en,3247,30,factor,NOUN,factor
en,3247,31,was,AUX,be
en,3247,32,that,SCONJ,that
en,3247,33,K.,PROPN,K.
en,3247,34,had,AUX,have
en,3247,35,earlier,ADV,early
en,3247,36,known,VERB,know
en,3247,37,a,DET,a
en,3247,38,little,ADJ,little
en,3247,39,about,ADP,about
en,3247,40,art,NOUN,art
en,3247,41,history,NOUN,history
en,3247,42,and,CCONJ,and
en,3247,43,this,PRON,this
en,3247,44,had,AUX,have
en,3247,45,become,AUX,become
en,3247,46,widely,ADV,widely
en,3247,47,known,VERB,know
en,3247,48,around,ADP,around
en,3247,49,the,DET,the
en,3247,50,bank,NOUN,bank
en,3247,51,in,ADP,in
en,3247,52,extremely,ADV,extremely
en,3247,53,exaggerated,ADJ,exaggerated
en,3247,54,form,NOUN,form
en,3247,55,",",PUNCT,","
en,3247,56,and,CCONJ,and
en,3247,57,that,SCONJ,that
en,3247,58,K.,PROPN,K.
en,3247,59,had,AUX,have
en,3247,60,been,AUX,be
en,3247,61,a,DET,a
en,3247,62,member,NOUN,member
en,3247,63,of,ADP,of
en,3247,64,the,DET,the
en,3247,65,Society,PROPN,Society
en,3247,66,for,ADP,for
en,3247,67,the,DET,the
en,3247,68,Preservation,PROPN,Preservation
en,3247,69,of,ADP,of
en,3247,70,City,PROPN,City
en,3247,71,Monuments,PROPN,Monuments
en,3247,72,",",PUNCT,","
en,3247,73,albeit,SCONJ,albeit
en,3247,74,only,ADV,only
en,3247,75,for,ADP,for
en,3247,76,business,NOUN,business
en,3247,77,reasons,NOUN,reason
en,3247,78,.,PUNCT,.
en,3266,0,Eventually,ADV,eventually
en,3266,1,the,DET,the
en,3266,2,Italian,PROPN,Italian
en,3266,3,looked,VERB,look
en,3266,4,at,ADP,at
en,3266,5,the,DET,the
en,3266,6,clock,NOUN,clock
en,3266,7,and,CCONJ,and
en,3266,8,jumped,VERB,jump
en,3266,9,up,ADP,up
en,3266,10,.,PUNCT,.
en,3274,0,He,PRON,he
en,3274,1,thought,VERB,think
en,3274,2,he,PRON,he
en,3274,3,needed,VERB,need
en,3274,4,to,PART,to
en,3274,5,apologise,VERB,apologise
en,3274,6,to,ADP,to
en,3274,7,K.,PROPN,K.
en,3274,8,for,ADP,for
en,3274,9,something,PRON,something
en,3274,10,and,CCONJ,and
en,3274,11,told,VERB,tell
en,3274,12,him,PRON,he
en,3274,13,--,PUNCT,--
en,3274,14,they,PRON,they
en,3274,15,were,AUX,be
en,3274,16,standing,VERB,stand
en,3274,17,intimately,ADV,intimately
en,3274,18,close,ADJ,close
en,3274,19,together,ADV,together
en,3274,20,--,PUNCT,--
en,3274,21,he,PRON,he
en,3274,22,had,AUX,have
en,3274,23,thought,VERB,think
en,3274,24,at,ADP,at
en,3274,25,first,ADV,first
en,3274,26,he,PRON,he
en,3274,27,would,AUX,would
en,3274,28,accompany,VERB,accompany
en,3274,29,the,DET,the
en,3274,30,Italian,PROPN,Italian
en,3274,31,himself,PRON,himself
en,3274,32,",",PUNCT,","
en,3274,33,but,CCONJ,but
en,3274,34,then,ADV,then
en,3274,35,--,PUNCT,--
en,3274,36,he,PRON,he
en,3274,37,gave,VERB,give
en,3274,38,no,DET,no
en,3274,39,more,ADV,more
en,3274,40,precise,ADJ,precise
en,3274,41,reason,NOUN,reason
en,3274,42,than,ADP,than
en,3274,43,this,PRON,this
en,3274,44,--,PUNCT,--
en,3274,45,then,ADV,then
en,3274,46,he,PRON,he
en,3274,47,decided,VERB,decide
en,3274,48,it,PRON,it
en,3274,49,would,AUX,would
en,3274,50,be,AUX,be
en,3274,51,better,ADJ,well
en,3274,52,to,PART,to
en,3274,53,send,VERB,send
en,3274,54,K.,PROPN,K.
en,3274,55,with,ADP,with
en,3274,56,him,PRON,he
en,3274,57,.,PUNCT,.
en,3282,0,"""",PUNCT,""""
en,3282,1,To,ADP,to
en,3282,2,the,DET,the
en,3282,3,cathedral,NOUN,cathedral
en,3282,4,?,PUNCT,?
en,3282,5,"""",PUNCT,""""
en,3282,6,asked,VERB,ask
en,3282,7,Leni,PROPN,Leni
en,3282,8,.,PUNCT,.
en,3311,0,The,DET,the
en,3311,1,eternal,ADJ,eternal
en,3311,2,light,NOUN,light
en,3311,3,hung,VERB,hang
en,3311,4,disturbingly,ADV,disturbingly
en,3311,5,in,ADP,in
en,3311,6,front,NOUN,front
en,3311,7,of,ADP,of
en,3311,8,it,PRON,it
en,3311,9,.,PUNCT,.
en,3313,0,He,PRON,he
en,3313,1,was,AUX,be
en,3313,2,leaning,VERB,lean
en,3313,3,on,ADP,on
en,3313,4,his,PRON,his
en,3313,5,sword,NOUN,sword
en,3313,6,that,SCONJ,that
en,3313,7,he,PRON,he
en,3313,8,had,AUX,have
en,3313,9,stuck,VERB,stick
en,3313,10,into,ADP,into
en,3313,11,the,DET,the
en,3313,12,naked,ADJ,naked
en,3313,13,ground,NOUN,ground
en,3313,14,in,ADP,in
en,3313,15,front,NOUN,front
en,3313,16,of,ADP,of
en,3313,17,him,PRON,he
en,3313,18,where,SCONJ,where
en,3313,19,only,ADV,only
en,3313,20,a,DET,a
en,3313,21,few,ADJ,few
en,3313,22,blades,NOUN,blade
en,3313,23,of,ADP,of
en,3313,24,grass,NOUN,grass
en,3313,25,grew,VERB,grow
en,3313,26,here,ADV,here
en,3313,27,and,CCONJ,and
en,3313,28,there,ADV,there
en,3313,29,.,PUNCT,.
en,3314,0,He,PRON,he
en,3314,1,seemed,VERB,seem
en,3314,2,to,PART,to
en,3314,3,be,AUX,be
en,3314,4,paying,VERB,pay
en,3314,5,close,ADJ,close
en,3314,6,attention,NOUN,attention
en,3314,7,to,ADP,to
en,3314,8,something,PRON,something
en,3314,9,that,PRON,that
en,3314,10,was,AUX,be
en,3314,11,being,AUX,be
en,3314,12,played,VERB,play
en,3314,13,out,ADP,out
en,3314,14,in,ADP,in
en,3314,15,front,NOUN,front
en,3314,16,of,ADP,of
en,3314,17,him,PRON,he
en,3314,18,.,PUNCT,.
en,3322,0,The,DET,the
en,3322,1,outside,NOUN,outside
en,3322,2,of,ADP,of
en,3322,3,the,DET,the
en,3322,4,pulpit,NOUN,pulpit
en,3322,5,'s,PART,'s
en,3322,6,balustrade,NOUN,balustrade
en,3322,7,was,AUX,be
en,3322,8,covered,VERB,cover
en,3322,9,in,ADP,in
en,3322,10,green,ADJ,green
en,3322,11,foliage,NOUN,foliage
en,3322,12,which,PRON,which
en,3322,13,continued,VERB,continue
en,3322,14,down,ADP,down
en,3322,15,to,ADP,to
en,3322,16,the,DET,the
en,3322,17,column,NOUN,column
en,3322,18,supporting,VERB,support
en,3322,19,it,PRON,it
en,3322,20,",",PUNCT,","
en,3322,21,little,ADJ,little
en,3322,22,angels,NOUN,angel
en,3322,23,could,AUX,could
en,3322,24,be,AUX,be
en,3322,25,seen,VERB,see
en,3322,26,among,ADP,among
en,3322,27,the,DET,the
en,3322,28,leaves,NOUN,leaf
en,3322,29,",",PUNCT,","
en,3322,30,some,PRON,some
en,3322,31,of,ADP,of
en,3322,32,them,PRON,they
en,3322,33,lively,ADJ,lively
en,3322,34,and,CCONJ,and
en,3322,35,some,PRON,some
en,3322,36,of,ADP,of
en,3322,37,them,PRON,they
en,3322,38,still,ADV,still
en,3322,39,.,PUNCT,.
en,3374,0,But,CCONJ,but
en,3374,1,the,DET,the
en,3374,2,priest,NOUN,priest
en,3374,3,was,AUX,be
en,3374,4,not,PART,not
en,3374,5,calling,VERB,call
en,3374,6,out,ADP,out
en,3374,7,to,ADP,to
en,3374,8,the,DET,the
en,3374,9,congregation,NOUN,congregation
en,3374,10,",",PUNCT,","
en,3374,11,his,PRON,his
en,3374,12,cry,NOUN,cry
en,3374,13,was,AUX,be
en,3374,14,quite,ADV,quite
en,3374,15,unambiguous,ADJ,unambiguous
en,3374,16,and,CCONJ,and
en,3374,17,there,PRON,there
en,3374,18,was,VERB,be
en,3374,19,no,DET,no
en,3374,20,escape,NOUN,escape
en,3374,21,from,ADP,from
en,3374,22,it,PRON,it
en,3374,23,",",PUNCT,","
en,3374,24,he,PRON,he
en,3374,25,called,VERB,call
en,3374,26,"""",PUNCT,""""
en,3374,27,Josef,PROPN,Josef
en,3374,28,K.,PROPN,K.
en,3374,29,!,PUNCT,!
en,3374,30,"""",PUNCT,""""
en,3387,0,"""",PUNCT,""""
en,3387,1,Yes,INTJ,yes
en,3387,2,",",PUNCT,","
en,3387,3,"""",PUNCT,""""
en,3387,4,said,VERB,say
en,3387,5,K.,PROPN,K.
en,3387,6,",",PUNCT,","
en,3387,7,he,PRON,he
en,3387,8,considered,VERB,consider
en,3387,9,how,SCONJ,how
en,3387,10,freely,ADV,freely
en,3387,11,he,PRON,he
en,3387,12,had,AUX,have
en,3387,13,always,ADV,always
en,3387,14,given,VERB,give
en,3387,15,his,PRON,his
en,3387,16,name,NOUN,name
en,3387,17,in,ADP,in
en,3387,18,the,DET,the
en,3387,19,past,NOUN,past
en,3387,20,",",PUNCT,","
en,3387,21,for,ADP,for
en,3387,22,some,DET,some
en,3387,23,time,NOUN,time
en,3387,24,now,ADV,now
en,3387,25,it,PRON,it
en,3387,26,had,AUX,have
en,3387,27,been,AUX,be
en,3387,28,a,DET,a
en,3387,29,burden,NOUN,burden
en,3387,30,to,ADP,to
en,3387,31,him,PRON,he
en,3387,32,",",PUNCT,","
en,3387,33,now,ADV,now
en,3387,34,there,PRON,there
en,3387,35,were,VERB,be
en,3387,36,people,NOUN,people
en,3387,37,who,PRON,who
en,3387,38,knew,VERB,know
en,3387,39,his,PRON,his
en,3387,40,name,NOUN,name
en,3387,41,whom,PRON,whom
en,3387,42,he,PRON,he
en,3387,43,had,AUX,have
en,3387,44,never,ADV,never
en,3387,45,seen,VERB,see
en,3387,46,before,ADV,before
en,3387,47,",",PUNCT,","
en,3387,48,it,PRON,it
en,3387,49,had,AUX,have
en,3387,50,been,AUX,be
en,3387,51,so,ADV,so
en,3387,52,nice,ADJ,nice
en,3387,53,first,ADV,first
en,3387,54,to,PART,to
en,3387,55,introduce,VERB,introduce
en,3387,56,yourself,PRON,yourself
en,3387,57,and,CCONJ,and
en,3387,58,only,ADV,only
en,3387,59,then,ADV,then
en,3387,60,for,SCONJ,for
en,3387,61,people,NOUN,people
en,3387,62,to,PART,to
en,3387,63,know,VERB,know
en,3387,64,who,PRON,who
en,3387,65,you,PRON,you
en,3387,66,were,AUX,be
en,3387,67,.,PUNCT,.
en,3398,0,"""",PUNCT,""""
en,3398,1,Put,VERB,put
en,3398,2,it,PRON,it
en,3398,3,down,ADP,down
en,3398,4,",",PUNCT,","
en,3398,5,"""",PUNCT,""""
en,3398,6,said,VERB,say
en,3398,7,the,DET,the
en,3398,8,priest,NOUN,priest
en,3398,9,.,PUNCT,.
en,3405,0,I,PRON,I
en,3405,1,do,AUX,do
en,3405,2,n't,PART,not
en,3405,3,know,VERB,know
en,3405,4,how,SCONJ,how
en,3405,5,it,PRON,it
en,3405,6,will,AUX,will
en,3405,7,end,VERB,end
en,3405,8,.,PUNCT,.
en,3430,0,Especially,ADV,especially
en,3430,1,in,ADP,in
en,3430,2,a,DET,a
en,3430,3,court,NOUN,court
en,3430,4,like,ADP,like
en,3430,5,this,PRON,this
en,3430,6,that,PRON,that
en,3430,7,seems,VERB,seem
en,3430,8,to,PART,to
en,3430,9,consist,VERB,consist
en,3430,10,of,ADP,of
en,3430,11,nothing,PRON,nothing
en,3430,12,but,SCONJ,but
en,3430,13,woman,NOUN,woman
en,3430,14,-,PUNCT,-
en,3430,15,chasers,NOUN,chaser
en,3430,16,.,PUNCT,.
en,3446,0,He,PRON,he
en,3446,1,had,AUX,have
en,3446,2,not,PART,not
en,3446,3,given,VERB,give
en,3446,4,a,DET,a
en,3446,5,sermon,NOUN,sermon
en,3446,6,",",PUNCT,","
en,3446,7,he,PRON,he
en,3446,8,had,AUX,have
en,3446,9,only,ADV,only
en,3446,10,told,VERB,tell
en,3446,11,K.,PROPN,K.
en,3446,12,a,DET,a
en,3446,13,few,ADJ,few
en,3446,14,things,NOUN,thing
en,3446,15,which,PRON,which
en,3446,16,",",PUNCT,","
en,3446,17,if,SCONJ,if
en,3446,18,he,PRON,he
en,3446,19,followed,VERB,follow
en,3446,20,them,PRON,they
en,3446,21,closely,ADV,closely
en,3446,22,",",PUNCT,","
en,3446,23,would,AUX,would
en,3446,24,probably,ADV,probably
en,3446,25,cause,VERB,cause
en,3446,26,him,PRON,he
en,3446,27,more,ADJ,more
en,3446,28,harm,NOUN,harm
en,3446,29,than,ADP,than
en,3446,30,good,ADJ,good
en,3446,31,.,PUNCT,.
en,3454,0,"""",PUNCT,""""
en,3454,1,Can,AUX,can
en,3454,2,you,PRON,you
en,3454,3,spare,VERB,spare
en,3454,4,me,PRON,I
en,3454,5,a,DET,a
en,3454,6,little,ADJ,little
en,3454,7,of,ADP,of
en,3454,8,your,PRON,your
en,3454,9,time,NOUN,time
en,3454,10,?,PUNCT,?
en,3454,11,"""",PUNCT,""""
en,3454,12,asked,VERB,ask
en,3454,13,K.,PROPN,K.
en,3454,14,"""",PUNCT,""""
en,3454,15,As,ADV,as
en,3454,16,much,ADJ,much
en,3454,17,time,NOUN,time
en,3454,18,as,SCONJ,as
en,3454,19,you,PRON,you
en,3454,20,need,VERB,need
en,3454,21,",",PUNCT,","
en,3454,22,"""",PUNCT,""""
en,3454,23,said,VERB,say
en,3454,24,the,DET,the
en,3454,25,priest,NOUN,priest
en,3454,26,",",PUNCT,","
en,3454,27,and,CCONJ,and
en,3454,28,passed,VERB,pass
en,3454,29,him,PRON,he
en,3454,30,the,DET,the
en,3454,31,little,ADJ,little
en,3454,32,lamp,NOUN,lamp
en,3454,33,for,SCONJ,for
en,3454,34,him,PRON,he
en,3454,35,to,PART,to
en,3454,36,carry,VERB,carry
en,3454,37,.,PUNCT,.
en,3458,0,I,PRON,I
en,3458,1,can,AUX,can
en,3458,2,trust,VERB,trust
en,3458,3,you,PRON,you
en,3458,4,more,ADV,more
en,3458,5,than,ADP,than
en,3458,6,any,PRON,any
en,3458,7,of,ADP,of
en,3458,8,the,DET,the
en,3458,9,others,NOUN,other
en,3458,10,I,PRON,I
en,3458,11,'ve,AUX,have
en,3458,12,seen,VERB,see
en,3458,13,.,PUNCT,.
en,3497,0,"""",PUNCT,""""
en,3497,1,Do,AUX,do
en,3497,2,n't,PART,not
en,3497,3,be,AUX,be
en,3497,4,too,ADV,too
en,3497,5,quick,ADJ,quick
en,3497,6,",",PUNCT,","
en,3497,7,"""",PUNCT,""""
en,3497,8,said,VERB,say
en,3497,9,the,DET,the
en,3497,10,priest,NOUN,priest
en,3497,11,",",PUNCT,","
en,3497,12,"""",PUNCT,""""
en,3497,13,do,AUX,do
en,3497,14,n't,PART,not
en,3497,15,take,VERB,take
en,3497,16,somebody,PRON,somebody
en,3497,17,else,ADV,else
en,3497,18,'s,PART,'s
en,3497,19,opinion,NOUN,opinion
en,3497,20,without,ADP,without
en,3497,21,checking,VERB,check
en,3497,22,it,PRON,it
en,3497,23,.,PUNCT,.
en,3512,0,Throughout,ADP,throughout
en,3512,1,the,DET,the
en,3512,2,story,NOUN,story
en,3512,3,",",PUNCT,","
en,3512,4,his,PRON,his
en,3512,5,duty,NOUN,duty
en,3512,6,seems,VERB,seem
en,3512,7,to,PART,to
en,3512,8,have,AUX,have
en,3512,9,been,AUX,be
en,3512,10,merely,ADV,merely
en,3512,11,to,PART,to
en,3512,12,turn,VERB,turn
en,3512,13,the,DET,the
en,3512,14,man,NOUN,man
en,3512,15,away,ADV,away
en,3512,16,",",PUNCT,","
en,3512,17,and,CCONJ,and
en,3512,18,there,PRON,there
en,3512,19,are,VERB,be
en,3512,20,many,ADJ,many
en,3512,21,commentators,NOUN,commentator
en,3512,22,who,PRON,who
en,3512,23,are,AUX,be
en,3512,24,surprised,ADJ,surprised
en,3512,25,that,SCONJ,that
en,3512,26,the,DET,the
en,3512,27,doorkeeper,NOUN,doorkeeper
en,3512,28,offered,VERB,offer
en,3512,29,this,DET,this
en,3512,30,hint,NOUN,hint
en,3512,31,at,ADV,at
en,3512,32,all,ADV,all
en,3512,33,",",PUNCT,","
en,3512,34,as,SCONJ,as
en,3512,35,he,PRON,he
en,3512,36,seems,VERB,seem
en,3512,37,to,PART,to
en,3512,38,love,VERB,love
en,3512,39,exactitude,NOUN,exactitude
en,3512,40,and,CCONJ,and
en,3512,41,keeps,VERB,keep
en,3512,42,strict,ADJ,strict
en,3512,43,guard,NOUN,guard
en,3512,44,over,ADP,over
en,3512,45,his,PRON,his
en,3512,46,position,NOUN,position
en,3512,47,.,PUNCT,.
en,3522,0,The,DET,the
en,3522,1,patience,NOUN,patience
en,3522,2,with,ADP,with
en,3522,3,which,PRON,which
en,3522,4,he,PRON,he
en,3522,5,puts,VERB,put
en,3522,6,up,ADP,up
en,3522,7,with,ADP,with
en,3522,8,the,DET,the
en,3522,9,man,NOUN,man
en,3522,10,'s,PART,'s
en,3522,11,requests,NOUN,request
en,3522,12,through,ADP,through
en,3522,13,all,DET,all
en,3522,14,these,DET,these
en,3522,15,years,NOUN,year
en,3522,16,",",PUNCT,","
en,3522,17,the,DET,the
en,3522,18,little,ADJ,little
en,3522,19,questioning,NOUN,questioning
en,3522,20,sessions,NOUN,session
en,3522,21,",",PUNCT,","
en,3522,22,accepting,VERB,accept
en,3522,23,the,DET,the
en,3522,24,gifts,NOUN,gift
en,3522,25,",",PUNCT,","
en,3522,26,his,PRON,his
en,3522,27,politeness,NOUN,politeness
en,3522,28,when,SCONJ,when
en,3522,29,he,PRON,he
en,3522,30,puts,VERB,put
en,3522,31,up,ADP,up
en,3522,32,with,ADP,with
en,3522,33,the,DET,the
en,3522,34,man,NOUN,man
en,3522,35,cursing,VERB,curse
en,3522,36,his,PRON,his
en,3522,37,fate,NOUN,fate
en,3522,38,even,ADV,even
en,3522,39,though,SCONJ,though
en,3522,40,it,PRON,it
en,3522,41,was,AUX,be
en,3522,42,the,DET,the
en,3522,43,doorkeeper,NOUN,doorkeeper
en,3522,44,who,PRON,who
en,3522,45,caused,VERB,cause
en,3522,46,that,DET,that
en,3522,47,fate,NOUN,fate
en,3522,48,--,PUNCT,--
en,3522,49,all,DET,all
en,3522,50,these,DET,these
en,3522,51,things,NOUN,thing
en,3522,52,seem,VERB,seem
en,3522,53,to,PART,to
en,3522,54,want,VERB,want
en,3522,55,to,PART,to
en,3522,56,arouse,VERB,arouse
en,3522,57,our,PRON,our
en,3522,58,sympathy,NOUN,sympathy
en,3522,59,.,PUNCT,.
en,3526,0,There,PRON,there
en,3526,1,are,VERB,be
en,3526,2,many,ADJ,many
en,3526,3,commentators,NOUN,commentator
en,3526,4,who,PRON,who
en,3526,5,go,VERB,go
en,3526,6,even,ADV,even
en,3526,7,further,ADV,far
en,3526,8,in,ADP,in
en,3526,9,explaining,VERB,explain
en,3526,10,it,PRON,it
en,3526,11,in,ADP,in
en,3526,12,this,DET,this
en,3526,13,way,NOUN,way
en,3526,14,and,CCONJ,and
en,3526,15,think,VERB,think
en,3526,16,the,DET,the
en,3526,17,words,NOUN,word
en,3526,18,",",PUNCT,","
en,3526,19,',PUNCT,'
en,3526,20,you,PRON,you
en,3526,21,'re,AUX,be
en,3526,22,insatiable,ADJ,insatiable
en,3526,23,',PUNCT,'
en,3526,24,are,AUX,be
en,3526,25,an,DET,an
en,3526,26,expression,NOUN,expression
en,3526,27,of,ADP,of
en,3526,28,friendly,ADJ,friendly
en,3526,29,admiration,NOUN,admiration
en,3526,30,",",PUNCT,","
en,3526,31,albeit,SCONJ,albeit
en,3526,32,with,ADP,with
en,3526,33,some,DET,some
en,3526,34,condescension,NOUN,condescension
en,3526,35,.,PUNCT,.
en,3527,0,However,ADV,however
en,3527,1,you,PRON,you
en,3527,2,look,VERB,look
en,3527,3,at,ADP,at
en,3527,4,it,PRON,it
en,3527,5,the,DET,the
en,3527,6,figure,NOUN,figure
en,3527,7,of,ADP,of
en,3527,8,the,DET,the
en,3527,9,doorkeeper,NOUN,doorkeeper
en,3527,10,comes,VERB,come
en,3527,11,out,ADP,out
en,3527,12,differently,ADV,differently
en,3527,13,from,ADP,from
en,3527,14,how,SCONJ,how
en,3527,15,you,PRON,you
en,3527,16,might,AUX,might
en,3527,17,think,VERB,think
en,3527,18,.,PUNCT,.
en,3527,19,"""",PUNCT,""""
en,3570,0,In,ADP,in
en,3570,1,this,DET,this
en,3570,2,case,NOUN,case
en,3570,3,we,PRON,we
en,3570,4,ca,AUX,can
en,3570,5,n't,PART,not
en,3570,6,believe,VERB,believe
en,3570,7,the,DET,the
en,3570,8,doorkeeper,NOUN,doorkeeper
en,3570,9,is,AUX,be
en,3570,10,the,DET,the
en,3570,11,man,NOUN,man
en,3570,12,'s,PART,'s
en,3570,13,subordinate,NOUN,subordinate
en,3570,14,.,PUNCT,.
en,3592,0,"""",PUNCT,""""
en,3592,1,I,PRON,I
en,3592,2,'m,AUX,be
en,3592,3,waiting,VERB,wait
en,3592,4,",",PUNCT,","
en,3592,5,"""",PUNCT,""""
en,3592,6,said,VERB,say
en,3592,7,the,DET,the
en,3592,8,priest,NOUN,priest
en,3592,9,.,PUNCT,.
en,3640,0,It,PRON,it
en,3640,1,was,AUX,be
en,3640,2,not,PART,not
en,3640,3,certain,ADJ,certain
en,3640,4,that,SCONJ,that
en,3640,5,it,PRON,it
en,3640,6,was,AUX,be
en,3640,7,her,PRON,she
en,3640,8,",",PUNCT,","
en,3640,9,although,SCONJ,although
en,3640,10,the,DET,the
en,3640,11,similarity,NOUN,similarity
en,3640,12,was,AUX,be
en,3640,13,",",PUNCT,","
en,3640,14,of,ADP,of
en,3640,15,course,NOUN,course
en,3640,16,",",PUNCT,","
en,3640,17,great,ADJ,great
en,3640,18,.,PUNCT,.
en,3650,0,Should,AUX,should
en,3650,1,I,PRON,I
en,3650,2,let,VERB,let
en,3650,3,anyone,PRON,anyone
en,3650,4,say,VERB,say
en,3650,5,",",PUNCT,","
en,3650,6,after,SCONJ,after
en,3650,7,I,PRON,I
en,3650,8,'m,AUX,be
en,3650,9,gone,VERB,go
en,3650,10,",",PUNCT,","
en,3650,11,that,SCONJ,that
en,3650,12,at,ADP,at
en,3650,13,the,DET,the
en,3650,14,start,NOUN,start
en,3650,15,of,ADP,of
en,3650,16,the,DET,the
en,3650,17,proceedings,NOUN,proceeding
en,3650,18,I,PRON,I
en,3650,19,wanted,VERB,want
en,3650,20,to,PART,to
en,3650,21,end,VERB,end
en,3650,22,them,PRON,they
en,3650,23,",",PUNCT,","
en,3650,24,and,CCONJ,and
en,3650,25,that,SCONJ,that
en,3650,26,now,ADV,now
en,3650,27,that,SCONJ,that
en,3650,28,they,PRON,they
en,3650,29,'ve,AUX,have
en,3650,30,ended,VERB,end
en,3650,31,I,PRON,I
en,3650,32,want,VERB,want
en,3650,33,to,PART,to
en,3650,34,start,VERB,start
en,3650,35,them,PRON,they
en,3650,36,again,ADV,again
en,3650,37,?,PUNCT,?
en,3658,0,Behind,ADP,behind
en,3658,1,K.,PROPN,K.
en,3658,2,'s,PART,'s
en,3658,3,back,ADV,back
en,3658,4,one,NUM,one
en,3658,5,of,ADP,of
